# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: IC2200   (114 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
38,112.079,-62.3523,126,185,2.40162,8.59007,3.77171e-15,1.27485e-15,0.108454,0.0493493,0.281267,0.0955766,0.0756044,0.0309044,0.120634,0.0324834,,,0.0347194,0.0139372,0.37515,0.0898865,2.86,0.66469,1.11304,0.261415,,,0.576867,0.125141,0.398981,0.0869273
39,112.086,-62.3513,67,203,2.14551,8.47134,2.72327e-15,7.55664e-16,0.244992,0.0705523,0.746415,0.199084,0.0980086,0.027542,,,,,,,0.265568,0.060732,2.86,0.600671,0.788937,0.168713,0.0245092,0.00851726,0.47379,0.089219,0.326529,0.0630779
40,112.065,-62.3533,242,167,1.95572,8.59247,1.09458e-15,2.30226e-16,,,0.257371,0.0631411,0.0610041,0.0238664,0.0943919,0.0278813,,,,,0.351338,0.0610781,2.86,0.42554,1.04474,0.167953,,,0.542164,0.079863,0.371727,0.0543998
41,112.078,-62.3507,130,214,2.40184,8.59324,3.13405e-15,4.58048e-16,0.100187,0.0282743,0.248628,0.0424244,0.0740125,0.0231492,0.101457,0.0159955,,,0.0277298,0.0114726,0.342949,0.0409064,2.86,0.291829,1.0175,0.11142,,,0.531823,0.0562872,0.372387,0.037849
42,112.084,-62.3516,83,199,1.89793,8.53631,1.21698e-15,1.90195e-16,0.157933,0.0405628,0.400896,0.0685148,,,0.0611923,0.012896,,,,,0.296547,0.0373672,2.86,0.307503,0.882065,0.101099,,,0.570277,0.0610363,0.375787,0.0430774
43,112.073,-62.3542,172,152,2.02061,8.54677,4.49033e-15,1.08416e-15,0.201787,0.0611367,0.526794,0.127515,0.0931869,0.0429048,0.215249,0.0461198,,,0.0561192,0.0163687,0.438011,0.0806847,2.86,0.48715,1.30204,0.220971,,,0.776542,0.128168,0.551601,0.0920737
44,112.068,-62.3538,214,159,2.24873,8.60286,9.7491e-15,1.5124e-15,0.0938136,0.0206511,0.232882,0.0372339,0.0627801,0.0149761,0.0884952,0.0135517,,,0.0234757,0.00548708,0.355164,0.0442399,2.86,0.311911,1.05456,0.116436,,,0.521446,0.055966,0.377508,0.0427213
45,112.055,-62.3566,325,109,0.440452,8.47159,3.67463e-16,1.13544e-16,,,0.709021,0.215072,0.080354,0.0289333,0.0881215,0.0298086,,,,,0.250828,0.0637496,2.86,0.6009,0.751569,0.166438,,,0.524902,0.107958,0.345202,0.0726955
46,112.08,-62.351,119,209,2.14291,8.56297,2.59191e-15,9.23449e-16,0.121992,0.0552735,0.366099,0.129466,0.0627243,0.0234291,0.0891867,0.0241637,,,0.0233319,0.0102151,0.364077,0.0965383,2.86,0.745911,1.0816,0.281916,,,0.54911,0.133185,0.392909,0.094216
47,112.082,-62.3528,98,177,1.77122,8.5505,1.4133e-15,5.64692e-16,0.111237,0.0535466,0.358045,0.139827,0.0611364,0.0243784,,,,,,,0.309874,0.0935625,2.86,0.84635,0.922294,0.271484,,,0.588564,0.153619,0.413303,0.108442
48,112.072,-62.3547,181,142,2.42892,8.57239,4.95649e-15,1.32766e-15,0.128229,0.0425271,0.389711,0.103429,0.0938325,0.032627,0.143829,0.0295713,,,0.0358829,0.00921477,0.43005,0.0876183,2.86,0.577384,1.27575,0.249215,,,0.647932,0.125803,0.463575,0.0919039
49,112.07,-62.3543,199,149,2.6332,8.59132,7.06532e-15,1.88287e-15,0.104345,0.0410868,0.259516,0.0734142,0.0688461,0.0274171,0.0870006,0.020715,,,0.0220007,0.00912807,0.35117,0.0754087,2.86,0.566563,1.04068,0.201279,,,0.454352,0.0861807,0.331453,0.0633357
50,112.067,-62.3588,227,68,1.01083,8.5175,2.39715e-16,6.41393e-17,0.132244,0.0516453,0.460418,0.118911,0.0583297,0.0211246,0.0891248,0.0262356,,,,,0.27454,0.055274,2.86,0.499768,0.82026,0.14567,,,0.580873,0.103687,0.379707,0.0701119
51,112.085,-62.349,76,246,1.56353,8.45299,1.15353e-15,1.19366e-16,0.32366,0.0410188,0.888912,0.0891093,0.100242,0.0182778,0.0867778,0.0129722,,,0.0338109,0.0137109,0.256519,0.0220918,2.86,0.201835,0.764291,0.0551098,,,0.549882,0.0395551,0.390331,0.0284529
