# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC3120   (248 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
52,151.35,-34.2208,83,287,1.5102,8.62829,1.13324e-15,3.83178e-16,,,0.142461,0.0569352,,,0.0609493,0.0208493,,,0.0260771,0.0112286,0.281019,0.074992,2.86,0.724273,0.83751,0.218294,,,0.402132,0.0924964,0.297274,0.0675145
53,151.349,-34.2175,100,347,1.56563,8.62446,3.47693e-15,7.45132e-16,,,0.163909,0.0404724,0.0527896,0.0153292,0.0559995,0.0189036,,,,,0.31116,0.0573893,2.86,0.463348,0.927081,0.161054,,,0.376631,0.0573311,0.264389,0.0407469
54,151.345,-34.212,156,445,0.817716,8.5777,4.91708e-16,8.09394e-17,,,0.286105,0.0611952,,,,,0.137411,0.0320362,,,0.331642,0.0426903,2.86,0.320672,0.991833,0.112777,,,0.59347,0.0720086,0.410938,0.0523153
55,151.346,-34.2127,152,432,1.97632,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,151.341,-34.2151,214,390,2.18922,8.58305,1.96087e-15,5.29398e-16,,,0.262287,0.0799717,0.0521314,0.0246863,,,,,,,0.324265,0.0640368,2.86,0.522926,0.963098,0.180613,,,0.493093,0.0878264,0.359613,0.0683974
57,151.35,-34.2235,88,238,1.02635,8.60207,1.11874e-15,3.68187e-16,0.0543851,0.0278285,0.198995,0.0661591,,,0.0175154,0.00780177,,,,,0.299119,0.0762557,2.86,0.708893,0.893629,0.220108,0.0169062,0.00784125,0.405796,0.0912967,0.277202,0.0615471
58,151.346,-34.22,146,302,1.47779,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,151.349,-34.2196,105,309,1.325,,8.10042e-16,2.64435e-16,,,,,,,0.0910189,0.0363855,,,,,0.322623,0.0790917,2.86,0.645078,0.962399,0.22361,,,0.405079,0.0883142,0.269361,0.0608372
60,151.346,-34.2174,144,348,2.49994,,2.34663e-15,8.431e-16,,,,,0.114845,0.0480909,0.141477,0.0521973,,,,,0.339491,0.0917964,2.86,0.705099,1.00675,0.259431,,,0.410352,0.0949632,0.278989,0.0665808
61,151.348,-34.2201,117.5,299.5,1.48936,8.63853,1.70815e-15,4.3536e-16,,,0.123623,0.04284,0.345897,0.150718,,,,,,,0.270144,0.0536085,2.86,0.536406,0.805187,0.154597,,,0.28349,0.048183,0.206674,0.0355176
62,151.34,-34.2227,235,253,1.51096,8.63635,2.98081e-15,7.07622e-16,0.0391118,0.0151983,0.153851,0.0370262,,,0.0398296,0.00965089,,,,,0.329042,0.0611399,2.86,0.512235,0.980628,0.176648,0.0183063,0.00622511,0.481992,0.0849979,0.330419,0.0610218
63,151.345,-34.2142,160,405,2.09051,8.55,1.03495e-15,2.82981e-16,,,0.426743,0.129287,0.0884902,0.028579,0.0965237,0.0388432,,,,,0.36789,0.0724592,2.86,0.514893,1.09321,0.196646,,,0.460891,0.0850013,0.328592,0.0622397
64,151.343,-34.2193,191,314,2.28399,8.57337,1.72113e-15,5.51481e-16,,,0.374096,0.132573,0.473695,0.223597,0.202655,0.0577665,,,0.0821603,0.0312922,0.416915,0.0989122,2.86,0.612935,1.23769,0.277564,,,0.512456,0.107855,0.366475,0.0776664
65,151.355,-34.222,6,266,1.47779,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,151.348,-34.2164,111,367,1.32525,8.61806,1.70235e-15,4.39193e-16,,,0.159125,0.049971,0.0514883,0.0175352,,,,,0.0175239,0.00676725,0.282647,0.0570522,2.86,0.535144,0.843148,0.16029,,,0.392712,0.06844,0.274439,0.0488655
67,151.347,-34.2217,131,271,2.02002,8.58073,1.06757e-15,2.67729e-16,,,0.29318,0.0882047,0.616659,0.267548,0.0937978,0.0349078,,,,,0.353241,0.0643907,2.86,0.48498,1.05006,0.17952,,,0.451953,0.0802525,0.331626,0.0602272
68,151.339,-34.2255,250,202,1.25943,8.55892,5.00675e-16,1.8902e-16,0.0917859,0.0460521,0.324501,0.12157,,,0.0592786,0.0263713,,,0.047972,0.0187037,0.307364,0.0872238,2.86,0.778263,0.917182,0.251657,,,0.54468,0.134501,0.357013,0.088546
69,151.354,-34.2294,27,133,0.682172,8.44257,2.5693e-16,9.67841e-17,0.29721,0.114526,0.896765,0.323036,,,,,,,0.017167,0.00845671,0.229311,0.0676889,2.86,0.808234,0.686261,0.195623,,,0.523707,0.142168,0.370596,0.103825
70,151.342,-34.2245,201,221,1.85311,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,151.343,-34.2174,195,348,1.06633,8.60866,9.89798e-16,1.2602e-16,,,0.196893,0.0393947,0.0663666,0.0165487,0.112877,0.0262439,,,,,0.317056,0.0358644,2.86,0.245433,0.947025,0.0870505,,,0.447455,0.0413581,0.308349,0.0303966
72,151.342,-34.2229,200,249,1.01629,8.61734,1.21463e-15,2.92623e-16,0.0467179,0.0197383,0.161823,0.0407332,,,0.0233917,0.00698442,,,0.0138893,0.00601638,0.284895,0.05479,2.86,0.484137,0.851176,0.150502,,,0.436919,0.0774114,0.300197,0.0546587
73,151.346,-34.2137,145,415,1.43251,8.55868,1.33301e-15,4.12631e-16,0.118769,0.0477497,0.365742,0.112527,0.115239,0.0348096,0.104506,0.032596,,,,,0.345813,0.0845383,2.86,0.666628,1.03102,0.243363,,,0.513006,0.109808,0.362295,0.0763207
74,151.341,-34.2205,216,293,1.8643,8.60742,2.82401e-15,7.96139e-16,0.0603828,0.0203308,0.206212,0.0571931,,,0.0593676,0.0137671,,,0.0164422,0.00506309,0.329134,0.0762108,2.86,0.62032,0.97916,0.221546,0.0181965,0.00609431,0.422737,0.0806516,0.296306,0.0562858
