# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: PGC128348   (104 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
41,353.305,-60.5747,116,124,0.534254,8.47539,1.85762e-16,4.2756e-17,0.233175,0.0667581,0.689557,0.156041,,,0.173782,0.0329625,,,0.051146,0.0161539,0.254761,0.0475848,2.86,0.473977,0.762993,0.127163,,,0.88934,0.136579,0.642218,0.103348
42,353.309,-60.5732,86,152,0.261632,8.48379,2.45564e-16,6.87522e-17,0.181658,0.0574528,0.55257,0.14982,0.0921037,0.0237796,0.116445,0.0259669,,,0.0430929,0.0120064,0.224178,0.0510697,2.86,0.601578,0.672323,0.145556,,,0.685278,0.133708,0.473672,0.0922924
43,353.307,-60.5684,99,238,0.361058,8.44123,1.87164e-16,5.46231e-17,0.241005,0.0741542,0.811995,0.227456,0.0878942,0.0301902,0.114448,0.0271861,,,,,0.204245,0.0489877,2.86,0.625325,0.612237,0.13825,,,0.621512,0.135838,0.455607,0.102756
44,353.313,-60.571,53,192,0.502333,8.42763,6.16948e-17,1.46246e-17,0.322557,0.0926991,0.863156,0.200116,0.0745177,0.0281861,0.141543,0.0315129,,,0.0844203,0.034839,0.186903,0.0453174,2.86,0.450109,0.559852,0.0960011,,,0.840332,0.131509,0.590717,0.099449
45,353.306,-60.5682,110,242,0.278476,8.43978,3.91971e-16,8.66401e-17,0.287173,0.0648994,0.832698,0.177484,0.0768744,0.0154336,0.111068,0.0224984,0.0175042,0.00771541,0.031452,0.00732083,0.206011,0.0368245,2.86,0.478491,0.617787,0.104103,,,0.690403,0.105174,0.482731,0.07441
46,353.301,-60.5747,155,124,0.390275,8.49865,1.78396e-16,7.10212e-17,0.142599,0.0865473,0.597207,0.234018,0.0979313,0.0373206,0.128064,0.0444734,,,,,0.286878,0.087385,2.86,0.802598,0.859805,0.246389,,,0.764397,0.193472,0.517771,0.134708
47,353.312,-60.5723,55,167,0.190753,8.40608,1.34016e-16,5.13613e-17,0.411187,0.158699,1.17782,0.435197,0.0628393,0.0264787,0.106228,0.0335817,,,,,0.201321,0.0620228,2.86,0.825656,0.603988,0.177806,,,0.662406,0.1634,0.465677,0.11746
48,353.304,-60.5695,129,219,0.334928,8.44853,3.0229e-16,8.63515e-17,0.284212,0.0845429,0.841367,0.232105,0.103643,0.0279872,0.133612,0.0321437,,,,,0.229543,0.0551096,2.86,0.604161,0.688158,0.152815,,,0.735378,0.144386,0.521144,0.102217
49,353.296,-60.5705,199,201,0.28347,8.49293,2.44164e-16,2.55912e-17,0.187615,0.0324578,0.488797,0.0552461,0.0554932,0.0111496,0.123689,0.0163855,,,,,0.219953,0.0223536,2.86,0.201336,0.659577,0.050026,,,0.749458,0.068378,0.527967,0.0509228
50,353.297,-60.5738,188,140,1.10195,8.53155,2.75758e-16,8.78875e-17,,,0.420553,0.143128,0.079004,0.0335706,0.0993064,0.0263452,,,,,0.29377,0.0739561,2.86,0.652455,0.877313,0.206392,,,0.837363,0.179591,0.571292,0.125898
