# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: Arp335   (105 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
40,166.11,4.83409,125,334,1.04993,8.44366,2.48e-15,4.90501e-16,0.291948,0.0586263,0.895256,0.169757,0.107279,0.0194556,0.0693286,0.0121762,,,,,0.232157,0.0359051,2.86,0.404312,0.693495,0.100775,0.0180913,0.00653698,0.471057,0.0634732,0.344276,0.0458314
41,166.11,4.83309,125,316,1.48171,8.44641,1.58548e-15,3.01291e-16,0.325468,0.0682064,0.892636,0.161005,0.0925473,0.0248544,0.0728094,0.0211682,,,0.0312751,0.0131726,0.239203,0.0408543,2.86,0.368829,0.712991,0.0967761,,,0.461671,0.0625034,0.354248,0.0464662
42,166.093,4.8232,425,138,0.565797,8.44206,7.77346e-16,2.75446e-16,0.312157,0.114529,0.989059,0.335353,0.0972117,0.0340344,,,0.088563,0.0295341,,,0.251353,0.0687972,2.86,0.732729,0.752666,0.197685,,,0.469426,0.112515,0.370226,0.0877863
43,166.1,4.83298,295,314,1.79075,8.573,1.85586e-15,4.51388e-16,,,0.317833,0.0893347,0.0755882,0.0211824,0.0913617,0.019308,,,0.051094,0.022967,0.351916,0.0634789,2.86,0.468938,1.04732,0.174451,,,0.573606,0.100583,0.417536,0.073098
44,166.1,4.83181,298,293,1.48738,8.5351,5.02196e-15,1.46256e-15,0.133729,0.0412799,0.441539,0.124609,0.0913938,0.0225741,0.0954322,0.0210959,,,0.0429651,0.0105576,0.321562,0.0782194,2.86,0.635305,0.958451,0.219353,0.0262898,0.0100744,0.50285,0.10635,0.398246,0.0834768
45,166.101,4.8317,285,291,1.52678,8.54463,1.29037e-15,2.22788e-16,0.12038,0.0404682,0.4162,0.0772862,0.0972299,0.0202187,0.101472,0.0162963,,,0.04463,0.0129449,0.33713,0.0419146,2.86,0.325642,1.00465,0.115263,,,0.535636,0.0611096,0.396982,0.0460255
46,166.098,4.82493,342,169,0.751221,8.51698,1.17478e-15,1.7847e-16,0.159954,0.0361823,0.517871,0.0802075,0.107546,0.0191308,0.102793,0.0148283,,,,,0.306571,0.0426656,2.86,0.31038,0.917159,0.104007,,,0.59547,0.0608056,0.457905,0.0472258
47,166.096,4.82159,367,109,1.22735,8.474,1.01038e-15,2.56381e-16,0.197478,0.0663883,0.726767,0.177866,0.0743592,0.0210568,0.0995444,0.0225081,,,0.0244667,0.00947953,0.265254,0.0570504,2.86,0.518708,0.791653,0.148826,,,0.551991,0.0926394,0.39672,0.069325
48,166.098,4.83065,333,272,2.4237,8.55283,4.53668e-15,1.16881e-15,0.155068,0.0614457,0.391816,0.104561,0.0879824,0.0301646,0.123368,0.0274321,,,0.0419536,0.0191579,0.349096,0.0773274,2.86,0.521072,1.03563,0.194112,,,0.452508,0.0879979,0.343424,0.0653397
50,166.101,4.83009,293,262,1.10087,8.54218,1.04182e-15,2.10557e-16,0.104787,0.0370736,0.406813,0.0864931,0.0840696,0.0188579,0.123103,0.0253811,,,0.0439131,0.0111767,0.31997,0.0514995,2.86,0.417115,0.955563,0.145763,,,0.652363,0.0966198,0.426075,0.0627919
